time_ms,relative_alt_m,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1076634,0.45,0.45,-9.96,-0.65,-0.19,-0.02,-0.05
1076689,0.61,0.80,-9.83,-0.51,-0.20,-0.05,-0.04
1076739,0.67,0.61,-9.94,-1.36,-0.17,-0.11,-0.03
1076785,0.62,0.77,-9.86,-1.79,-0.08,0.01,0.00
1076831,0.60,0.78,-9.89,-1.62,-0.02,-0.06,0.01
1076876,0.49,1.02,-9.88,-1.07,0.04,0.08,0.05
1076922,0.51,0.80,-9.91,-0.98,0.06,0.04,0.07
1076967,0.47,0.46,-9.91,-0.90,0.09,0.09,0.09
1077013,0.37,0.18,-9.93,-0.48,0.08,0.22,0.09
1077059,0.50,0.23,-9.95,-0.15,0.07,0.17,0.06
1077104,0.50,0.27,-9.95,-0.29,0.03,0.09,0.04
1077152,0.56,0.32,-9.94,-0.14,0.01,0.18,0.03
1077207,0.60,0.36,-9.96,-0.12,-0.02,0.20,0.02
1077258,0.57,0.52,-9.92,-0.42,-0.03,0.16,0.02
1077303,0.50,0.56,-9.95,-0.28,-0.03,0.31,0.02
1077349,0.44,0.41,-9.91,-0.53,-0.03,0.33,0.03
1077395,0.43,0.55,-9.95,-0.47,-0.03,0.33,0.03
1077440,0.44,0.47,-9.96,-0.57,-0.01,0.27,0.03
1077486,0.51,0.46,-9.94,-0.60,-0.01,0.15,0.03
1077532,0.51,0.45,-9.92,-0.40,0.01,0.20,0.04
1077577,0.52,0.56,-9.93,-0.32,0.00,0.08,0.04
1077623,0.52,0.60,-9.92,-0.38,0.01,0.17,0.06
1077672,0.57,0.41,-9.95,-0.23,0.01,0.19,0.08
1077726,0.51,0.04,-9.96,-0.06,-0.01,0.06,0.05
1077776,0.42,0.23,-9.96,0.07,-0.03,-0.01,0.03
1077822,0.40,0.34,-9.93,-0.12,-0.05,0.06,0.02
1077868,0.42,0.23,-9.96,-0.14,-0.06,0.05,0.02
1077913,0.41,0.33,-9.93,-0.27,-0.07,0.03,0.01
1077959,0.46,0.33,-9.93,-0.23,-0.07,0.03,0.01
1078005,0.50,0.38,-9.93,-0.38,-0.07,0.01,0.01
1078051,0.62,0.42,-9.94,-0.31,-0.07,-0.00,0.01
1078097,0.54,0.44,-9.91,-0.44,-0.06,0.05,0.02
1078142,0.56,0.44,-9.94,-0.38,-0.05,0.02,0.03
1078191,0.51,0.38,-9.92,-0.26,-0.04,-0.00,0.04
1078245,0.50,0.24,-9.93,-0.23,-0.05,-0.01,0.03
1078295,0.49,0.34,-9.92,-0.29,-0.05,0.04,0.02
1078341,0.49,0.37,-9.92,-0.49,-0.05,0.05,0.02
1078386,0.37,0.42,-9.97,-0.49,-0.03,0.03,0.03
1078432,0.34,0.37,-9.94,-0.45,-0.02,0.02,0.03
1078479,0.39,0.32,-9.94,-0.27,-0.01,0.06,0.03
1078524,0.49,0.23,-9.96,-0.08,-0.02,0.02,0.03
1078570,0.44,0.30,-9.96,-0.03,-0.04,0.02,0.02
1078616,0.43,0.29,-9.95,-0.20,-0.05,0.08,0.03
1078661,0.45,0.26,-9.95,-0.18,-0.06,0.08,0.02
1078709,0.43,0.31,-9.94,-0.19,-0.06,-0.03,0.01
1078763,0.40,0.34,-9.95,-0.22,-0.07,-0.01,0.01
1078814,0.44,0.33,-9.94,-0.23,-0.07,0.05,0.02
1078859,0.40,0.35,-9.96,-0.31,-0.08,0.00,0.01
1078906,0.35,0.40,-9.95,-0.46,-0.07,0.02,0.02
1078952,0.44,0.34,-9.94,-0.50,-0.06,0.03,0.02
1078997,0.45,0.18,-9.92,-0.45,-0.06,-0.01,0.01
1079043,0.47,0.28,-9.94,-0.42,-0.05,-0.00,0.01
1079088,0.43,0.39,-9.95,-0.40,-0.05,0.05,0.01
1079134,0.50,0.39,-9.94,-0.31,-0.04,0.01,0.01
1079182,0.50,0.46,-9.91,-0.34,-0.04,0.03,0.02
1079228,0.55,0.37,-9.96,-0.27,-0.04,0.07,0.02
1079282,0.54,0.25,-9.95,-0.29,-0.05,0.00,0.02
1079333,0.55,0.29,-9.94,-0.28,-0.06,0.03,0.02
1079379,0.50,0.34,-9.94,-0.33,-0.06,0.07,0.01
1079424,0.50,0.32,-9.92,-0.36,-0.06,0.00,0.01
1079470,0.48,0.49,-9.95,-0.40,-0.05,0.02,0.01
1079516,0.48,0.42,-9.91,-0.41,-0.04,0.04,0.02
1079561,0.38,0.38,-9.94,-0.35,-0.04,0.02,0.02
1079607,0.38,0.40,-9.94,-0.32,-0.04,0.01,0.02
1079653,0.36,0.33,-9.97,-0.18,-0.05,0.05,0.02
1079701,0.36,0.37,-9.95,-0.24,-0.06,0.00,0.01
1079747,0.46,0.36,-9.95,-0.30,-0.06,0.03,0.01
1079801,0.50,0.36,-9.93,-0.32,-0.06,0.02,0.01
1079852,0.50,0.39,-9.93,-0.40,-0.06,0.05,0.01
1079898,0.46,0.42,-9.94,-0.43,-0.06,0.07,0.01
1079943,0.38,0.44,-9.96,-0.37,-0.06,0.05,0.01
1079989,0.32,0.45,-9.93,-0.44,-0.05,0.06,0.01
1080034,0.41,0.45,-9.95,-0.40,-0.05,0.04,0.02
1080080,0.31,0.45,-9.94,-0.31,-0.05,0.04,0.02
1080126,0.29,0.38,-9.94,-0.37,-0.05,0.02,0.02
1080171,0.30,0.49,-9.95,-0.42,-0.05,0.03,0.02
1080220,0.38,0.35,-9.95,-0.34,-0.05,0.04,0.02
1080265,0.43,0.37,-9.94,-0.42,-0.05,0.08,0.02
1080320,0.45,0.41,-9.96,-0.34,-0.05,0.05,0.02
1080371,0.45,0.36,-9.94,-0.34,-0.05,0.02,0.01
1080416,0.40,0.53,-9.94,-0.29,-0.06,0.03,0.02
1080462,0.48,0.34,-9.93,-0.29,-0.06,0.02,0.02
1080508,0.55,0.44,-9.94,-0.37,-0.07,0.03,0.02
1080553,0.49,0.52,-9.92,-0.50,-0.06,0.01,0.02
1080599,0.48,0.53,-9.94,-0.49,-0.05,-0.01,0.03
1080644,0.48,0.40,-9.94,-0.39,-0.05,-0.05,0.03
1080690,0.42,0.37,-9.94,-0.41,-0.05,-0.01,0.03
1080739,0.33,0.33,-9.92,-0.51,-0.05,0.01,0.03
1080785,0.34,0.43,-9.94,-0.50,-0.05,-0.01,0.03
1080839,0.37,0.40,-9.95,-0.42,-0.05,-0.01,0.03
1080890,0.40,0.36,-9.96,-0.34,-0.05,-0.02,0.02
1080935,0.36,0.31,-9.95,-0.33,-0.06,-0.02,0.02
1080981,0.31,0.42,-9.94,-0.27,-0.07,-0.05,0.01
1081027,0.40,0.56,-9.93,-0.43,-0.07,-0.01,0.02
1081072,0.35,0.46,-9.93,-0.57,-0.07,-0.01,0.03
1081118,0.36,0.26,-9.94,-0.42,-0.06,-0.02,0.03
1081164,0.41,0.24,-9.95,-0.34,-0.08,-0.10,0.01
1081210,0.43,0.35,-9.94,-0.47,-0.07,-0.02,0.01
1081259,0.45,0.39,-9.94,-0.48,-0.08,0.00,0.01
1081304,0.43,0.41,-9.94,-0.57,-0.08,0.03,0.01
1081358,0.50,0.48,-9.95,-0.56,-0.07,-0.01,0.01
1081409,0.51,0.46,-9.93,-0.60,-0.07,-0.01,0.01
1081454,0.42,0.40,-9.95,-0.55,-0.06,-0.02,0.01
1081500,0.45,0.46,-9.94,-0.69,-0.05,0.01,0.01
1081546,0.45,0.45,-9.94,-0.69,-0.05,0.01,0.01
1081591,0.44,0.38,-9.94,-0.67,-0.03,0.04,0.01
1081638,0.46,0.43,-9.93,-0.68,-0.03,0.06,0.00
1081683,0.38,0.37,-9.97,-0.49,-0.03,0.09,0.00
1081732,0.40,0.38,-9.96,-0.41,-0.02,0.06,-0.01
1081777,0.43,0.54,-9.95,-0.35,-0.04,0.08,-0.01
1081823,0.43,0.51,-9.95,-0.52,-0.04,0.08,-0.02
1081877,0.41,0.57,-9.97,-0.36,-0.05,0.08,-0.01
1081928,0.47,0.42,-9.96,-0.47,-0.05,0.07,-0.01
1081973,0.48,0.56,-9.95,-0.43,-0.06,0.06,-0.02
1082020,0.48,0.61,-9.95,-0.48,-0.06,0.10,-0.01
1082066,0.56,0.70,-9.94,-0.63,-0.06,0.05,-0.01
1082111,0.55,0.66,-9.95,-0.62,-0.05,0.04,-0.00
1082157,0.54,0.66,-9.93,-0.49,-0.05,0.04,0.00
1082203,0.47,0.64,-9.93,-0.46,-0.05,0.10,0.01
1082251,0.49,0.62,-9.92,-0.55,-0.06,0.13,0.01
1082297,0.47,0.70,-9.94,-0.64,-0.05,0.11,0.01
1082342,0.38,0.70,-9.93,-0.64,-0.05,0.14,0.02
1082396,0.39,0.79,-9.92,-0.67,-0.03,0.09,0.03
1082447,0.40,0.74,-9.94,-0.55,-0.03,0.12,0.04
1082493,0.45,0.67,-9.94,-0.50,-0.03,0.18,0.05
1082539,0.36,0.50,-9.96,-0.30,-0.04,0.10,0.05
1082584,0.40,0.50,-9.95,-0.32,-0.05,0.02,0.04
1082630,0.40,0.50,-9.97,-0.39,-0.06,0.02,0.03
1082676,0.43,0.44,-9.95,-0.41,-0.06,0.02,0.03
1082721,0.34,0.49,-9.96,-0.41,-0.07,0.01,0.01
1082769,0.43,0.58,-9.96,-0.54,-0.08,0.02,0.01
1082815,0.40,0.60,-9.93,-0.54,-0.08,-0.01,0.00
1082861,0.38,0.81,-9.94,-0.69,-0.07,0.02,0.02
1082915,0.36,0.83,-9.91,-0.75,-0.06,0.01,0.04
1082966,0.38,0.80,-9.92,-0.65,-0.04,-0.01,0.06
1083011,0.39,0.62,-9.92,-0.74,-0.03,-0.00,0.07
1083057,0.35,0.42,-9.93,-0.58,-0.02,-0.01,0.07
1083103,0.42,0.33,-9.96,-0.37,-0.04,0.02,0.06
1083148,0.42,0.34,-9.95,-0.43,-0.05,0.02,0.04
1083194,0.45,0.32,-9.95,-0.47,-0.06,0.01,0.03
1083240,0.42,0.35,-9.95,-0.44,-0.07,0.02,0.02
1083288,0.40,0.40,-9.93,-0.61,-0.07,0.01,0.00
1083333,0.37,0.53,-9.93,-0.66,-0.07,-0.02,-0.00
1083379,0.38,0.57,-9.94,-0.63,-0.06,-0.04,0.00
1083434,0.32,0.77,-9.93,-0.62,-0.06,0.06,0.02
1083485,0.32,0.61,-9.94,-0.76,-0.04,0.03,0.03
1083530,0.34,0.55,-9.94,-0.64,-0.03,0.03,0.04
1083576,0.33,0.44,-9.95,-0.47,-0.03,0.01,0.04
1083621,0.31,0.39,-9.95,-0.45,-0.04,0.01,0.03
1083667,0.34,0.46,-9.96,-0.45,-0.05,-0.00,0.03
1083713,0.27,0.43,-9.96,-0.48,-0.05,-0.02,0.02
1083758,0.22,0.49,-9.93,-0.54,-0.06,0.04,0.02
1083807,0.13,0.52,-9.94,-0.56,-0.06,0.02,0.02
1083852,0.20,0.51,-9.93,-0.62,-0.06,0.01,0.02
1083899,0.18,0.50,-9.94,-0.68,-0.06,0.01,0.02
1083953,0.19,0.51,-9.93,-0.69,-0.05,0.02,0.02
1084003,0.24,0.54,-9.93,-0.64,-0.04,-0.00,0.02
1084049,0.20,0.57,-9.95,-0.59,-0.04,-0.03,0.03
1084095,0.25,0.52,-9.92,-0.54,-0.04,-0.00,0.03
1084140,0.19,0.39,-9.94,-0.48,-0.04,-0.01,0.02
1084186,0.23,0.39,-9.92,-0.53,-0.05,0.01,0.01
1084232,0.20,0.38,-9.97,-0.65,-0.05,0.02,0.01
1084281,0.25,0.45,-9.94,-0.60,-0.04,0.04,0.01
1084327,0.32,0.59,-9.94,-0.57,-0.05,0.04,0.01
1084372,0.39,0.57,-9.95,-0.57,-0.04,0.05,0.02
1084418,0.28,0.52,-9.95,-0.63,-0.04,0.04,0.01
1084472,0.25,0.48,-9.96,-0.57,-0.04,0.05,0.01
1084522,0.23,0.54,-9.93,-0.54,-0.04,0.04,0.01
1084568,0.25,0.51,-9.95,-0.50,-0.05,0.03,0.01
1084614,0.28,0.55,-9.95,-0.47,-0.05,0.03,0.01
1084659,0.37,0.57,-9.93,-0.53,-0.05,0.01,0.01
1084705,0.37,0.59,-9.94,-0.55,-0.06,0.03,0.02
1084751,0.38,0.58,-9.94,-0.59,-0.05,0.01,0.02
1084800,0.28,0.59,-9.92,-0.52,-0.06,0.02,0.03
1084845,0.24,0.58,-9.95,-0.49,-0.07,0.00,0.03
1084891,0.26,0.45,-9.95,-0.73,-0.06,0.02,0.02
1084937,0.24,0.51,-9.93,-0.63,-0.05,0.01,0.03
1084991,0.16,0.44,-9.94,-0.67,-0.05,0.03,0.02
1085041,0.21,0.53,-9.93,-0.68,-0.04,0.02,0.02
1085087,0.32,0.50,-9.93,-0.64,-0.04,0.08,0.03
1085132,0.23,0.61,-9.95,-0.50,-0.03,0.03,0.02
1085179,0.23,0.67,-9.93,-0.54,-0.04,0.05,0.03
1085225,0.31,0.55,-9.93,-0.60,-0.03,0.03,0.04
1085270,0.33,0.48,-9.95,-0.63,-0.03,0.03,0.04
1085318,0.28,0.44,-9.94,-0.66,-0.02,0.09,0.03
1085364,0.25,0.52,-9.96,-0.55,-0.02,0.05,0.03
1085410,0.25,0.57,-9.91,-0.55,-0.02,0.04,0.03
1085455,0.21,0.60,-9.97,-0.55,-0.02,0.06,0.04
1085509,0.28,0.43,-9.92,-0.40,-0.02,0.06,0.05
1085561,0.25,0.40,-9.95,-0.39,-0.03,0.06,0.04
1085606,0.26,0.44,-9.94,-0.44,-0.03,0.04,0.04
1085652,0.27,0.38,-9.96,-0.48,-0.03,0.04,0.04
1085698,0.36,0.38,-9.94,-0.36,-0.03,0.01,0.03
1085743,0.34,0.52,-9.95,-0.55,-0.03,-0.04,0.03
1085789,0.34,0.38,-9.93,-0.53,-0.02,0.09,0.03
1085837,0.31,0.54,-9.92,-0.52,-0.02,0.06,0.04
1085883,0.34,0.52,-9.96,-0.48,-0.01,0.02,0.04
1085929,0.21,0.55,-9.92,-0.50,-0.01,0.03,0.05
1085974,0.25,0.47,-9.95,-0.38,-0.00,0.12,0.06
1086028,0.20,0.08,-9.94,-0.33,0.00,0.11,0.04
1086079,0.20,0.01,-9.98,-0.06,-0.02,0.01,0.02
1086125,0.29,0.44,-9.94,-0.11,-0.04,0.03,0.01
1086171,0.35,0.35,-9.96,-0.30,-0.05,0.16,0.01
1086216,0.43,0.26,-9.95,-0.35,-0.06,0.08,0.01
1086262,0.45,0.44,-9.95,-0.26,-0.06,0.05,0.01
1086308,0.43,0.49,-9.95,-0.38,-0.06,0.08,0.01
1086357,0.42,0.36,-9.92,-0.41,-0.05,0.05,0.02
1086402,0.37,0.44,-9.94,-0.38,-0.05,0.07,0.01
1086448,0.29,0.42,-9.94,-0.36,-0.04,0.06,0.02
1086494,0.30,0.42,-9.94,-0.32,-0.05,0.09,0.02
1086548,0.36,0.45,-9.96,-0.30,-0.05,0.04,0.02
1086599,0.26,0.43,-9.95,-0.29,-0.05,0.02,0.02
1086644,0.21,0.43,-9.93,-0.34,-0.06,0.01,0.02
1086690,0.22,0.45,-9.93,-0.36,-0.05,0.03,0.03
1086736,0.23,0.55,-9.95,-0.42,-0.05,0.01,0.04
1086781,0.42,0.45,-9.93,-0.48,-0.04,0.08,0.04
1086827,0.34,0.35,-9.92,-0.39,-0.04,0.00,0.05
1086875,0.36,0.30,-9.92,-0.40,-0.03,0.02,0.04
1086921,0.30,0.42,-9.94,-0.39,-0.03,0.01,0.05
1086966,0.26,0.34,-9.95,-0.32,-0.03,0.06,0.04
1087013,0.25,0.34,-9.93,-0.21,-0.03,0.01,0.04
1087067,0.25,0.27,-9.95,-0.21,-0.04,0.03,0.04
1087117,0.23,0.14,-9.93,-0.21,-0.05,-0.01,0.03
1087163,0.22,0.18,-9.96,-0.27,-0.05,0.00,0.02
1087208,0.25,0.20,-9.93,-0.31,-0.06,0.04,0.01
1087254,0.33,0.20,-9.96,-0.34,-0.06,0.04,0.00
1087300,0.29,0.33,-9.94,-0.30,-0.06,0.03,-0.00
1087345,0.31,0.49,-9.91,-0.47,-0.05,0.03,0.00
1087393,0.26,0.43,-9.94,-0.45,-0.05,0.02,0.01
1087440,0.30,0.37,-9.95,-0.33,-0.04,0.04,0.02
1087486,0.26,0.35,-9.94,-0.31,-0.04,0.06,0.02
1087531,0.33,0.35,-9.95,-0.31,-0.04,0.02,0.02
1087585,0.22,0.35,-9.94,-0.25,-0.05,0.01,0.02
1087636,0.22,0.33,-9.94,-0.22,-0.05,0.04,0.03
1087681,0.17,0.30,-9.94,-0.28,-0.06,0.01,0.02
1087727,0.18,0.30,-9.94,-0.29,-0.06,0.01,0.02
1087773,0.26,0.25,-9.93,-0.31,-0.06,0.02,0.02
1087818,0.24,0.27,-9.94,-0.37,-0.06,0.03,0.02
1087865,0.25,0.33,-9.94,-0.40,-0.06,0.02,0.01
1087913,0.29,0.31,-9.94,-0.39,-0.05,0.02,0.01
1087959,0.31,0.37,-9.94,-0.40,-0.05,0.02,0.01
1088004,0.30,0.42,-9.93,-0.39,-0.05,0.04,0.02
1088050,0.32,0.41,-9.94,-0.38,-0.04,0.03,0.02
1088104,0.31,0.41,-9.82,-0.30,-0.03,-0.03,0.02
1088155,0.30,0.52,-10.01,-0.07,-0.04,0.03,0.03
1088200,0.34,0.38,-9.93,-0.17,-0.10,-0.21,0.04
1088246,0.39,0.37,-9.91,-0.38,-0.09,-0.13,0.05
1088293,0.34,0.34,-10.22,-0.68,-0.09,-0.31,0.06
1088338,0.40,0.06,-9.85,-0.41,-0.02,0.41,0.05
1088387,0.38,-0.02,-9.89,-0.49,-0.09,-0.18,0.04
1088432,0.45,0.21,-9.87,-0.29,0.01,-0.06,-0.01
1088478,0.43,0.40,-9.97,-0.07,-0.08,-0.45,0.00
1088524,0.45,0.24,-9.93,-0.32,-0.08,-0.08,0.03
1088569,0.40,0.24,-9.97,-0.25,-0.08,-0.21,0.00
1088623,0.38,0.85,-9.91,-0.03,-0.11,-0.82,0.01
1088675,0.31,0.55,-9.84,-0.77,-0.10,-1.01,0.08
1088720,0.38,-0.01,-10.06,-0.67,-0.06,-0.19,0.04
1088766,0.36,0.01,-9.94,-0.45,-0.06,0.28,0.08
1088812,0.25,-0.10,-9.94,-0.41,-0.10,-0.20,0.02
1088858,0.28,0.42,-9.94,-1.06,-0.03,-0.05,0.02
1088906,0.28,0.25,-9.92,-0.80,-0.01,-0.15,0.05
1088951,0.27,-0.16,-9.87,-0.83,0.03,0.09,0.05
1088997,0.33,-0.25,-9.90,-0.37,0.03,0.17,0.01
1089043,0.40,0.32,-10.01,-0.04,0.04,0.07,-0.02
1089088,0.27,0.61,-9.97,0.37,-0.00,0.01,-0.01
1089142,0.17,-0.09,-10.02,0.64,-0.05,-0.16,0.06
1089194,0.23,0.02,-9.89,-0.49,-0.11,0.01,-0.01
1089239,0.29,0.49,-9.94,-0.33,-0.09,0.05,0.03
1089285,0.34,0.02,-9.94,-1.19,-0.10,-0.07,0.01
1089331,0.31,0.37,-9.86,-0.50,0.02,0.06,0.01
1089376,0.31,0.04,-9.93,-0.60,-0.00,-0.20,-0.01
1089425,0.32,0.52,-9.88,-0.32,0.03,0.17,-0.01
1089470,0.44,0.36,-9.95,-0.11,-0.00,0.07,0.03
1089516,0.38,0.20,-9.96,-0.22,-0.01,0.30,0.03
1089562,0.40,0.25,-9.94,-0.12,-0.01,0.04,0.03
1089607,0.37,0.27,-9.95,0.14,-0.03,0.10,0.01
1089662,0.38,0.63,-9.92,0.00,-0.07,0.30,0.06
1089713,0.33,-0.07,-9.93,0.00,-0.09,0.06,0.05
1089758,0.48,-0.21,-9.96,-0.46,-0.09,-0.26,-0.01
1089804,0.56,0.21,-9.88,-0.52,-0.03,-0.35,-0.05
1089850,0.47,0.78,-9.93,-0.10,-0.06,0.15,0.01
1089895,0.38,0.31,-9.97,-0.11,-0.09,0.29,0.07
1089944,0.50,-0.01,-9.86,-0.22,-0.09,0.21,0.04
1089989,0.41,-0.08,-9.95,-0.49,-0.10,-0.11,-0.02
1090035,0.42,0.32,-9.90,-0.62,-0.05,-0.00,-0.01
1090081,0.44,0.47,-9.96,-0.77,-0.05,-0.21,0.00
1090127,0.46,0.34,-9.96,-0.33,-0.03,0.33,0.02
1090181,0.36,0.56,-9.90,-0.42,-0.04,0.24,0.06
1090232,0.39,0.17,-9.89,0.02,-0.08,-0.02,0.07
1090277,0.42,0.06,-9.93,-0.13,-0.13,0.05,0.07
1090323,0.32,0.36,-10.02,-0.10,-0.16,0.03,0.08
1090369,0.28,0.17,-9.83,-0.32,-0.12,-0.07,0.07
1090417,0.31,-0.17,-9.97,0.02,-0.13,-0.01,-0.00
1090463,0.22,0.07,-9.93,-0.78,-0.13,-0.12,-0.02
1090508,0.16,0.33,-9.90,-1.12,-0.07,-0.08,-0.00
1090555,0.20,0.22,-9.93,-0.79,-0.07,-0.00,0.01
1090601,0.24,0.27,-9.93,-0.84,-0.03,0.09,-0.00
1090646,0.30,0.44,-9.91,-0.49,-0.04,0.14,0.01
1090700,0.30,0.11,-9.93,-0.68,-0.04,0.21,0.03
1090751,0.30,0.24,-9.89,-0.30,-0.04,0.09,0.00
1090796,0.26,0.43,-9.90,-0.54,-0.07,0.05,0.01
1090842,0.13,0.41,-9.96,-0.50,-0.06,0.05,0.04
1090888,0.17,0.13,-9.95,-0.69,-0.06,0.05,0.05
1090944,0.15,0.05,-9.93,-0.58,-0.05,0.09,0.05
1090990,0.24,0.11,-9.96,-0.46,-0.06,0.07,0.03
1091035,0.33,0.25,-9.92,-0.58,-0.06,0.07,0.04
1091081,0.37,0.09,-9.93,-0.72,-0.06,0.12,0.05
1091127,0.38,0.06,-9.89,-0.55,-0.05,0.20,0.04
1091172,0.30,0.06,-9.95,-0.46,-0.06,0.08,0.03
1091226,0.31,0.06,-9.92,-0.56,-0.06,-0.03,0.01
1091278,0.32,0.06,-9.94,-0.63,-0.07,0.00,-0.00
1091323,0.31,0.14,-9.91,-0.72,-0.06,0.02,0.00
1091369,0.28,0.20,-9.92,-0.76,-0.05,0.07,-0.00
1091415,0.30,0.22,-9.92,-0.78,-0.05,0.04,0.00
1091463,0.29,0.29,-9.92,-0.73,-0.04,0.05,0.00
1091508,0.29,0.34,-9.91,-0.70,-0.03,0.06,0.01
1091554,0.26,0.32,-9.92,-0.62,-0.03,0.10,0.02
1091600,0.30,0.32,-9.93,-0.62,-0.03,0.09,0.03
1091645,0.35,0.28,-9.95,-0.55,-0.03,0.07,0.04
1091691,0.34,0.25,-9.92,-0.52,-0.03,0.05,0.04
1091745,0.34,0.20,-9.95,-0.49,-0.05,0.01,0.04
1091796,0.33,0.15,-9.96,-0.47,-0.05,0.02,0.04
1091842,0.38,0.13,-9.94,-0.51,-0.06,0.01,0.03
1091888,0.28,0.09,-9.92,-0.54,-0.07,-0.00,0.02
1091933,0.24,0.09,-9.94,-0.63,-0.07,-0.00,0.02
1091982,0.25,0.13,-9.94,-0.69,-0.07,-0.01,0.01
1092027,0.28,0.17,-9.91,-0.69,-0.06,0.00,0.01
1092073,0.32,0.18,-9.94,-0.76,-0.05,0.03,0.01
1092119,0.26,0.19,-9.92,-0.74,-0.05,0.04,0.01
1092164,0.29,0.23,-9.94,-0.74,-0.04,0.05,0.01
1092210,0.24,0.26,-9.93,-0.69,-0.03,0.06,0.01
1092265,0.34,0.29,-9.93,-0.66,-0.03,0.08,0.02
1092315,0.32,0.26,-9.94,-0.60,-0.03,0.07,0.02
1092361,0.25,0.24,-9.94,-0.54,-0.03,0.05,0.03
1092406,0.27,0.21,-9.93,-0.46,-0.03,0.04,0.03
1092452,0.22,0.19,-9.95,-0.50,-0.04,0.03,0.03
1092500,0.24,0.16,-9.95,-0.45,-0.05,0.03,0.03
1092546,0.18,0.15,-9.94,-0.52,-0.06,0.02,0.02
1092592,0.27,0.18,-9.92,-0.53,-0.06,0.02,0.02
1092637,0.28,0.16,-9.92,-0.61,-0.07,0.01,0.02
1092683,0.29,0.19,-9.91,-0.68,-0.07,0.00,0.01
1092730,0.32,0.22,-9.93,-0.71,-0.06,0.00,0.01
1092783,0.38,0.24,-9.92,-0.76,-0.05,0.03,0.02
1092834,0.41,0.24,-9.93,-0.73,-0.04,0.05,0.02
1092880,0.33,0.24,-9.93,-0.68,-0.03,0.05,0.02
1092925,0.37,0.24,-9.93,-0.66,-0.03,0.06,0.02
1092971,0.38,0.22,-9.94,-0.58,-0.03,0.04,0.03
1093019,0.43,0.19,-9.96,-0.51,-0.03,0.04,0.02
1093065,0.33,0.20,-9.92,-0.48,-0.04,0.04,0.03
1093110,0.32,0.19,-9.94,-0.46,-0.05,0.05,0.02
1093157,0.34,0.17,-9.92,-0.49,-0.05,0.03,0.02
1093203,0.31,0.18,-9.94,-0.51,-0.06,0.02,0.02
1093248,0.26,0.20,-9.93,-0.58,-0.07,0.02,0.02
1093302,0.26,-0.27,-9.95,-1.84,0.02,0.10,-0.06
1093353,0.26,0.45,-10.05,-0.54,0.01,0.19,-0.04
1093398,0.26,0.45,-10.10,-0.07,-0.04,0.50,-0.00
1093444,0.25,0.52,-9.92,-1.07,0.03,0.73,0.03
1093492,0.31,0.89,-10.01,-0.36,-0.04,0.51,0.01
1093539,0.29,0.41,-9.92,0.22,0.10,1.21,0.03
1093585,0.25,-0.03,-10.10,0.15,-0.08,0.45,0.06
1093630,0.16,0.23,-10.04,-0.72,-0.05,0.42,0.02
1093676,0.22,0.78,-9.77,-0.90,0.11,0.14,-0.03
1093722,0.25,0.32,-10.11,-0.75,0.04,-0.57,-0.02
1093767,0.27,-0.15,-9.99,-0.54,0.02,-0.56,-0.05
1093821,0.32,0.44,-9.93,0.11,0.04,-0.41,-0.03
1093872,0.31,0.36,-9.91,-0.32,0.11,-0.75,-0.08
1093917,0.25,0.86,-9.83,0.13,0.16,-0.94,-0.08
1093963,0.21,0.25,-10.00,-0.33,0.06,-0.39,-0.06
1094012,0.24,0.63,-9.90,0.14,-0.04,-0.05,-0.00
1094058,0.32,0.40,-9.99,-0.33,-0.05,0.04,0.01
1094104,0.32,0.68,-9.85,0.12,-0.07,0.22,0.01
1094149,0.43,0.84,-9.92,0.02,-0.05,0.00,0.05
1094195,0.45,0.98,-9.91,0.02,-0.08,0.16,0.05
1094241,0.40,0.33,-10.00,-0.15,-0.06,0.14,0.08
1094286,0.37,0.49,-9.91,-0.35,-0.06,0.08,0.05
1094340,0.33,0.47,-9.95,-0.29,-0.03,0.06,0.05
1094391,0.40,0.57,-9.93,-0.29,-0.02,0.16,0.07
1094437,0.38,0.50,-9.94,-0.24,-0.01,0.10,0.07
1094483,0.36,0.35,-9.94,-0.14,0.01,0.03,0.06
1094531,0.44,0.23,-9.95,0.07,0.00,-0.03,0.07
1094577,0.39,0.17,-9.92,0.19,-0.00,0.07,0.04
1094622,0.47,0.11,-9.95,0.24,-0.02,0.05,0.03
1094668,0.38,0.13,-9.94,0.30,-0.04,0.05,0.01
1094713,0.48,0.16,-9.96,0.26,-0.06,0.05,-0.01
1094759,0.45,0.27,-9.93,0.20,-0.07,0.06,-0.02
1094805,0.38,0.38,-9.94,0.08,-0.08,0.14,-0.03
1094858,0.41,0.53,-9.92,-0.04,-0.08,0.05,-0.02
1094910,0.36,0.64,-9.91,-0.13,-0.08,0.11,-0.02
1094956,0.38,0.70,-9.92,-0.20,-0.06,0.09,0.01
1095001,0.32,0.72,-9.91,-0.21,-0.05,0.09,0.02
1095049,0.29,0.68,-9.93,-0.20,-0.03,0.05,0.04
1095095,0.31,0.62,-9.93,-0.14,-0.03,0.05,0.05
1095141,0.37,0.52,-9.94,-0.12,-0.02,0.04,0.06
1095186,0.32,0.43,-9.92,0.03,-0.01,0.02,0.06
1095232,0.37,0.32,-9.95,0.06,-0.02,0.00,0.06
1095277,0.34,0.21,-9.94,0.17,-0.03,0.00,0.05
